gender,emotion,mfcc0_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc0_std,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,mfcc14_std,mfcc15_std,mfcc16_std,mfcc17_std,mfcc18_std,mfcc19_std,mfcc0_max,mfcc1_max,mfcc2_max,mfcc3_max,mfcc4_max,mfcc5_max,mfcc6_max,mfcc7_max,mfcc8_max,mfcc9_max,mfcc10_max,mfcc11_max,mfcc12_max,mfcc13_max,mfcc14_max,mfcc15_max,mfcc16_max,mfcc17_max,mfcc18_max,mfcc19_max
male,angry,-588.5234,45.45077,7.311466,14.144735,1.1154833,1.9374495,-4.5257144,-6.233552,-6.037746,0.6254521,1.1844155,-6.3650956,2.7289827,-0.54100657,-2.3628242,0.1744102,-3.8766484,0.7340705,4.389761,-0.46986938,141.95015,60.88856,27.46441,25.107332,19.241276,15.887425,13.409933,11.943408,13.04862,7.1735506,11.222365,10.927913,6.365356,7.512867,9.892892,8.42499,8.559352,4.935509,4.610493,5.8209205,-257.93216,174.45844,88.713135,91.292725,53.15068,40.311256,24.929394,14.064672,10.087025,24.929249,33.563866,7.233136,30.651386,17.837273,18.828777,15.659927,8.720076,11.303998,20.525282,10.810286
female,surprise,-607.887,44.447006,-4.155986,3.1370897,-0.5143188,-7.9539304,-7.173358,-17.410475,-8.672375,-5.0804305,-9.27248,-1.2176527,-11.73179,-5.061343,-4.581567,-10.201479,-5.8749986,-5.578647,-5.898189,-4.362833,193.74236,47.90961,33.55502,20.816492,17.12635,20.33155,14.041197,21.999817,11.9996605,10.272055,12.432333,7.755541,13.745775,6.9685793,7.987087,12.435617,7.951485,8.379454,9.08846,10.02826,-288.7207,163.71762,107.88837,56.549667,37.973988,16.375443,12.884008,11.240925,27.188812,19.954214,8.074367,25.882101,6.7672443,6.6157904,10.918339,6.291763,7.759389,6.395094,10.695921,35.18332
female,angry,-414.1331,17.07874,-18.997746,0.13165124,-15.076841,-5.848515,-2.7221537,-16.151583,-3.6624568,-7.548866,-3.0178208,-4.900576,-2.016419,6.2252407,-0.7979946,5.4660654,2.7316942,2.5153568,2.8526452,0.65678567,185.58032,34.663155,31.101728,27.421646,23.07545,16.132444,13.264694,19.765663,13.339185,12.9999895,11.869789,14.120491,18.489548,15.178487,14.112445,15.061575,12.04326,13.273172,11.085651,9.452541,-62.133556,132.59639,52.6158,74.561295,14.946811,34.670277,34.31671,17.253304,30.323706,18.630247,19.68118,39.042603,71.383446,80.88553,51.66063,79.02037,41.453156,59.88511,45.631195,38.31816
female,fear,-578.6352,41.670746,-11.487803,5.6061597,-2.8461547,-8.982858,-9.237436,-19.70887,-5.1587973,-1.8328849,-9.82009,-3.224179,-9.309407,-4.7507377,-4.338904,-8.039238,-5.7068205,-4.3289094,-5.791908,-3.5104132,171.08678,48.842636,30.320051,20.978697,16.417097,17.963442,14.692875,19.83634,12.020854,7.3111606,11.783815,9.561054,11.1567335,8.403784,7.0103154,11.249532,6.471419,6.679416,7.8914685,8.794287,-296.1852,178.16612,58.288036,62.660774,26.555565,16.353983,17.556723,9.904373,40.14614,19.752918,10.9932165,28.750427,8.71055,13.610528,12.654786,11.828501,9.273535,20.496357,9.750412,22.864567
female,fear,-449.78687,22.528927,-16.186636,2.8675308,-4.9624243,-8.193513,3.6673253,-14.851761,-4.654655,1.0787374,-4.2966037,-0.8581823,-2.1588254,4.2961645,0.08964987,2.8437638,5.2013254,13.992326,17.52702,21.608227,156.17845,34.667526,31.29133,20.924608,19.225492,21.639606,11.738104,21.947193,13.834141,11.657316,13.800242,12.164698,8.81148,8.539732,11.324088,9.087099,13.185013,17.609211,17.784145,20.812616,-183.47813,112.67409,43.575317,63.68506,25.229446,22.720364,47.83251,13.443881,18.78101,37.241776,26.382673,45.17504,15.380003,25.975628,30.152134,25.527357,42.716034,72.89467,71.97246,79.461426
male,calm,-590.59656,70.0079,1.4231662,17.864353,14.092059,-4.7784543,2.357944,-8.790384,-7.766895,1.6831529,0.46800232,-3.0416915,1.596033,3.8909533,-1.0211309,-1.0273786,-2.3267915,1.4683821,-0.7783518,-2.4486804,153.83926,69.84264,24.875847,24.293367,15.78708,20.914328,13.984717,14.556699,11.943153,12.4381695,13.271546,8.759998,7.8081713,7.3756943,7.0704427,6.7801046,8.620386,5.632117,6.3897977,6.417799,-351.37512,211.90982,47.707073,81.68063,70.553024,37.83081,41.03574,29.483616,9.573549,28.209154,29.420002,13.657019,20.180805,23.787237,13.59782,15.876673,15.413011,15.453001,15.283072,12.396305
male,calm,-704.5413,68.82944,4.728955,11.950601,5.6388826,5.8340945,-4.8624907,-4.862799,-8.308453,-4.8761907,2.3179216,1.2227513,0.5954948,-4.02567,1.7289724,-0.84978646,-4.3251567,-1.9796418,-1.6255349,-0.38703206,201.42598,76.13048,20.75244,19.42137,17.652561,11.834845,12.014303,13.891215,14.063379,10.692221,10.455299,6.918095,8.251189,9.694948,6.683408,5.345615,9.72199,7.0494423,6.975311,5.6470895,-450.7957,196.95555,51.73477,72.942444,48.03741,39.02022,20.40232,26.940907,17.482708,12.642658,25.310555,17.552319,31.74318,17.456778,21.338806,14.824532,14.99214,17.382584,16.32621,18.131935
male,sad,-695.7952,56.393433,23.653025,20.232847,7.4839187,7.3250628,3.8584511,2.2939262,-1.4581583,-2.122036,4.1239343,-1.1337628,-2.265607,-2.6548786,2.4295197,3.2611957,-2.361734,0.8713646,-1.9867936,1.4076608,169.68225,61.92164,18.316294,19.369965,20.599033,14.145427,12.672958,10.324076,12.353195,11.169038,9.741846,10.750446,9.035219,9.950463,6.8971715,6.181384,10.871275,7.205571,8.545911,6.328744,-388.46027,177.31549,73.225204,73.505844,46.329193,35.29067,28.759445,28.05146,37.62918,13.068256,36.160522,20.881042,10.670073,10.496955,34.894592,18.691133,14.28835,19.576305,10.833999,14.504301
male,calm,-732.39154,74.41759,9.957227,20.323359,5.8946714,1.8330766,-0.5805245,-0.18544419,1.4413655,3.1396606,3.4028313,3.802841,-1.4289088,-0.0070222,2.6918023,1.7106017,-3.5769029,3.4927928,0.13189948,1.6854963,155.90921,68.89858,20.771284,23.753878,20.895245,17.95036,14.482039,12.841009,10.117653,9.926982,12.354802,8.103503,8.927328,8.720783,7.9314113,5.372026,9.852105,5.3229504,6.329959,5.722266,-434.44675,201.76343,82.92484,86.95954,61.167137,54.374054,31.126505,26.671171,31.44662,25.771763,24.310219,18.958534,11.552757,25.69117,22.623707,11.736666,9.621353,19.242676,10.424826,10.965483
female,surprise,-545.06085,42.95494,-0.2558585,8.247222,2.4213815,-5.982156,-6.4496326,-8.582764,0.0017399379,-0.90717804,-7.7501345,-2.3016412,-3.2879586,-3.2684922,2.7051992,-2.2018507,-3.7176197,2.6066215,0.47495607,0.016922705,170.7712,53.562695,23.882053,18.89375,15.228876,17.861088,15.824999,16.797958,10.996385,13.157502,15.861444,11.786062,10.367655,12.735552,7.7604847,8.649712,8.792209,7.8370442,9.207649,9.2633,-239.48665,186.57361,65.075005,55.688007,35.35876,20.192776,18.458126,15.078284,27.016155,22.550428,12.837042,14.383781,13.609251,24.777561,27.10571,12.416689,8.47851,30.93982,34.437023,35.712803
female,surprise,-572.27435,33.545666,-15.067412,-3.5327373,-12.325185,-10.237376,-14.086486,-13.915781,-6.127895,-4.2697725,-9.902204,-3.237399,-6.0632944,0.4362493,2.3757756,0.7182001,0.8449049,0.38063192,-1.5528297,-1.0635005,197.4353,48.752876,25.85926,25.623796,19.80875,16.266373,16.940447,17.961908,12.316538,12.005117,12.881613,8.363574,11.815964,9.765623,10.627371,12.4654,11.578952,10.05024,9.596076,7.171177,-234.54115,154.54065,42.705276,44.127384,19.342203,12.983246,16.944172,3.0323524,27.41122,26.397472,11.092008,19.58379,17.22673,28.098522,40.897873,38.980324,44.3271,40.889297,34.652733,18.13367
male,angry,-530.8293,44.267376,-2.8641322,8.589871,0.015043081,-3.485092,-4.3523192,-6.577349,-15.150324,-4.9910274,-2.5813372,-5.787801,0.28295916,-5.1922507,-4.453048,0.85584766,-9.178659,-1.5052664,-1.677099,-4.91662,186.03644,67.581116,24.550323,19.93963,18.397848,19.911007,14.024556,11.424588,20.168055,10.783037,11.518558,10.773059,9.472466,8.534927,7.946862,6.4392834,12.278216,7.5827513,6.216724,8.375095,-203.75903,183.18779,53.178375,67.50054,50.36764,34.603767,39.09462,11.718372,10.579296,29.730001,24.656689,14.09897,48.98826,9.953453,8.353359,18.722773,7.515321,18.749989,10.140444,10.670652
female,calm,-656.9886,45.86949,-5.4771895,4.314227,-4.4623194,-3.557982,-6.703658,-8.853257,-6.026569,-2.5972846,-6.314636,-4.8533845,-7.071022,0.4870062,-8.606476,-5.000298,-3.4507637,-3.7560492,-4.9689975,-2.4968846,178.749,60.566734,35.45581,20.012344,16.287748,12.990905,13.052407,13.24719,12.377446,9.660168,8.32298,7.949285,11.339488,6.340475,10.443816,7.556514,6.086579,6.991093,7.091881,4.9006796,-351.96774,175.73846,95.04857,59.81857,22.010134,23.599445,12.394556,12.908627,19.822544,17.74807,4.5132046,11.210913,28.836872,20.378054,4.192321,9.478291,11.175877,10.143125,7.123631,10.867377
female,sad,-662.6597,43.95871,-6.3106303,4.213039,-6.3076415,-4.7284193,-11.087015,-14.509219,-10.578533,-4.6570067,-8.425256,-3.9502358,-9.419881,-1.2525396,-6.5429726,-7.5068502,-3.2493546,-3.591666,-7.443288,-2.5370686,173.52217,58.937145,33.04031,20.097345,16.896269,14.173641,16.094053,18.497784,14.867721,8.827911,9.995561,8.822989,11.59211,6.0559525,8.20831,8.23898,6.7613964,5.3733616,8.670768,6.4359727,-382.1924,178.93636,68.362,65.78029,24.447052,17.339718,6.9557047,6.875937,9.853472,14.677633,10.663038,23.050644,4.263152,18.628368,6.2777014,1.6431664,15.0733185,7.2151484,2.4080012,20.66902
male,happy,-548.12866,58.01514,-11.591909,2.8711565,2.0050554,-3.010683,-9.0034075,-2.9245543,-11.904448,-6.3139677,5.159782,-6.071684,-2.41588,3.6045058,-3.3008747,-0.43419904,-4.131303,-2.2671888,-3.8005595,-1.0226619,187.03253,63.00596,29.70282,26.757513,24.58839,20.870092,19.152956,12.812807,19.073269,13.268874,9.917376,11.664916,7.687184,9.317494,9.694948,8.262553,8.758852,8.199452,9.018335,6.5201917,-261.55777,226.15344,48.80819,66.35453,48.158318,48.403595,23.98909,24.719507,21.158106,13.344309,36.672672,12.399746,12.170301,34.19964,20.916822,26.649132,10.133087,13.181353,15.989479,14.839967
female,surprise,-574.5478,31.0831,4.644789,-1.977455,-5.5003233,-7.172913,0.87745833,-12.652686,-13.531674,-8.403603,-10.115032,-6.150232,-6.623394,-3.1144435,-5.8760967,-3.7899423,-6.864388,-5.901161,-3.6192086,-2.7210934,191.53261,50.238266,30.12407,21.221302,17.280924,18.836868,12.015059,15.223538,16.265059,11.78164,12.863244,8.485766,9.220686,6.722848,9.335875,7.6587596,10.588354,8.2283,10.081811,8.961004,-285.52917,155.04147,69.58016,57.957706,33.597122,24.588331,43.14045,8.428648,12.520079,12.826654,9.908619,11.101829,4.9987044,14.136561,13.46624,19.588768,18.173586,23.58553,41.767326,29.973629
male,sad,-602.43256,68.88659,-1.8606317,15.500684,9.796137,8.231955,-10.699219,-2.7847135,-3.4582884,-10.586457,-0.8615795,-3.8031123,-1.1522771,3.1783543,3.3804064,2.9778411,-0.13031748,3.0574584,0.58497316,7.0957084,160.96149,66.91969,28.633839,21.32039,18.711264,16.588589,22.096548,16.362383,12.490889,19.12293,10.371037,11.807246,10.694639,7.8317223,7.748713,7.323402,8.062451,7.2169757,7.867924,7.1790686,-318.00266,206.33374,52.68546,83.612656,61.54005,50.903263,16.086681,23.882397,20.396067,13.930754,15.618243,21.10253,13.788492,25.89598,17.899971,18.050163,11.255558,20.255611,16.063963,31.967258
male,fear,-657.15094,50.462704,3.6729527,12.293159,6.0008144,-4.0090985,-2.9878192,-3.309136,-2.5337126,-0.7748352,-0.77053887,0.40152615,-3.8038287,-1.2910047,-1.0235133,0.06083601,-2.1375823,2.8715682,-1.7500365,0.7826401,175.82791,59.26031,18.50677,17.971,16.169537,19.037716,12.120561,12.741239,11.968521,8.618566,9.470144,8.5666275,9.18758,8.101867,8.287541,7.808872,7.8189297,4.6792464,7.861482,4.903191,-337.83127,198.34898,63.3935,67.19588,42.53932,18.68071,16.092152,19.858978,11.770489,22.62917,23.414034,30.59502,7.1984987,12.323641,17.40235,21.245125,10.011934,15.224165,10.946374,13.966368
male,calm,-655.74066,80.17407,5.707239,14.855619,10.630724,0.7245733,1.8686098,2.8272526,0.31826326,-0.45874134,1.7193857,4.330457,-1.4730984,2.1978981,1.6143528,2.0792124,1.5922315,-0.26020148,4.04348,1.7514822,167.76152,62.07996,22.33094,17.792503,14.812036,15.988687,13.141951,12.571068,12.387821,11.995075,10.394489,7.937215,9.637854,6.064392,6.7213807,5.77929,8.397611,9.987471,6.04029,7.4113483,-358.9861,192.51004,52.11789,63.93584,44.480236,32.4152,27.501957,29.66256,22.755949,29.827057,22.442524,20.471664,16.460463,15.593128,13.158098,11.973673,18.22536,20.02343,19.978859,14.68993
male,surprise,-592.5113,45.14187,-4.394385,7.735556,0.55032533,-4.1455994,-6.7481837,-9.41796,-14.750461,-2.5515637,-2.767845,-5.6659083,-0.98160374,-5.4820848,-5.4927645,0.09532843,-9.392512,-3.2300906,-1.3517752,-3.394658,211.13022,60.892006,20.903288,20.086542,16.203138,18.102224,13.149241,14.576156,18.725101,7.1013722,9.946243,10.6803,8.01477,9.0529785,8.306244,6.7339807,12.516435,5.7621965,6.4772243,6.6249504,-267.8267,178.41309,56.927338,61.114033,39.056976,37.890022,22.880836,12.487687,5.3309393,18.319752,21.764618,16.44283,19.81783,22.47089,6.4012823,19.655796,8.215748,14.18712,13.785868,15.840597
female,sad,-542.54443,20.911833,-21.31702,-0.60956097,-7.505917,-15.848934,-9.21483,-17.795975,-8.568599,-1.7897053,-5.9995837,-3.980407,-2.7875607,8.476595,4.0522814,6.0227065,3.7808957,2.7323456,3.221502,2.9249,188.36812,43.471214,33.568153,22.059126,16.11675,21.93433,15.9304905,20.49275,14.7740135,10.227952,10.9903,8.939404,12.290377,18.413765,17.189001,12.593392,15.913254,17.094318,12.389348,10.403466,-207.53394,179.09355,38.585945,48.16487,30.141563,11.46055,36.10034,8.843741,21.790686,31.43718,15.436247,18.578596,34.186222,68.744644,61.071907,48.606842,58.659653,68.57448,53.494827,54.62231
male,calm,-613.60144,76.34136,-1.8250086,18.783924,8.865777,2.3541048,1.6306598,-3.378222,-2.4021704,-2.5921314,-0.8637374,8.80908,-2.8722696,-0.4591412,4.2094917,1.1892245,2.1230311,2.2306533,6.9627748,2.1489651,162.53677,63.345226,24.350843,17.981525,16.174664,16.320791,12.640106,14.0114565,9.626361,12.69081,10.704941,10.156539,10.827161,6.8711643,7.335576,9.640854,11.58704,11.035659,8.835277,11.679913,-325.04398,194.64893,52.441917,63.762913,47.138653,31.927639,28.78561,24.620825,13.266541,35.163284,18.13249,27.7116,19.879902,17.159395,19.360596,19.631014,22.206661,24.098991,26.049334,20.915653
male,fear,-488.75458,32.81452,-9.543588,4.3279357,-0.40669966,-8.066126,-9.619813,-4.9463735,-12.629443,-8.612478,-0.3396761,-4.6356463,-6.759178,-1.7820517,-6.2908397,-1.8598412,-5.305017,-5.607181,-1.4982203,-2.215122,193.08829,45.37312,32.002518,20.644636,17.358978,18.58898,17.329802,11.583644,19.296652,14.168679,7.7726703,10.663954,10.9551525,7.606535,12.250579,8.237573,9.069472,9.510208,7.5234237,6.792174,-130.8755,150.7681,52.74723,76.7759,35.635754,12.853233,8.343864,16.58329,9.436153,18.693447,22.874723,11.212738,6.5889664,13.339197,15.940418,22.005856,6.3430347,14.6861515,15.360642,20.127438
male,disgust,-536.8378,62.42395,-10.484186,9.94076,1.1762108,-5.7606134,-8.437291,-7.849988,-6.6615915,-0.82010955,0.06757188,-8.02755,-4.8877296,-7.173786,-5.670453,-4.091044,-4.8017693,-3.951789,-3.7111018,-4.6636453,164.14513,49.473755,34.232,23.4285,23.477009,16.334587,14.960964,11.8424015,10.505424,9.898741,10.119167,10.605792,7.139744,9.248656,7.153263,7.546602,6.2384315,5.7185173,5.8951907,5.718196,-223.35896,181.00168,81.945526,70.49399,56.86612,27.668892,23.662575,18.358356,16.774874,23.160873,29.395044,12.386614,15.969414,12.055881,10.980998,12.926289,8.724569,10.947351,13.520117,8.516141
female,fear,-434.03998,17.545921,-17.301336,-6.356876,-15.193071,-8.273635,-10.430403,-15.404466,-8.748728,-7.2922745,-8.275879,-6.2063437,0.7617643,10.796831,0.96599686,5.342776,3.6247993,2.0000548,3.6261494,1.7727822,181.62434,39.399834,31.169825,24.558882,24.254442,15.75768,15.81869,19.753939,14.578156,12.690385,11.409728,14.759919,13.869223,18.872902,13.03383,14.69903,12.570955,11.404108,10.224546,10.095192,-77.693184,131.76785,36.49491,57.638313,10.888878,18.168793,13.609137,7.0159416,11.388897,9.427411,15.292215,57.12403,54.251686,67.767426,44.16339,58.445377,44.097424,38.095528,29.887438,36.16845
male,fear,-453.80267,23.709328,-15.452321,-2.5374975,-4.80542,-17.741163,-11.553602,-14.983117,-9.891552,-5.248577,-7.269604,-1.6898129,-3.8070621,-3.3949428,-0.86111045,-2.4991124,-2.6678665,6.7162,4.7608147,10.05239,188.30113,40.630665,31.55935,21.527348,21.13797,28.95954,18.727837,19.382471,13.165119,11.419491,10.945718,8.989271,9.005911,7.6915092,6.116384,8.480858,8.624391,12.200869,15.486681,17.549404,-145.92938,153.79906,50.14531,62.24668,47.04207,21.704174,30.739145,4.7914505,3.3118386,20.143827,4.673888,17.614975,16.93272,13.554015,12.212829,24.983044,26.174156,56.43496,49.106274,63.691566
female,happy,-510.3927,52.358643,-11.021526,5.8815145,-3.4479125,-13.537929,-9.505345,-19.779882,-8.268833,0.5983471,-11.007748,-4.790769,-0.93704224,-7.521393,-1.6005944,-2.0916617,-3.7956684,-2.113538,1.053526,-0.8245194,186.23065,49.483967,35.3208,13.916831,15.48245,19.034023,14.992991,20.359236,11.696909,8.2324095,15.735503,11.008582,12.40361,13.681736,6.8223605,12.083738,12.359979,7.255115,9.391526,9.330096,-205.75258,186.03275,59.880775,36.68193,33.988976,13.134356,14.967012,7.1700125,18.232628,16.88374,10.118647,13.920936,14.513187,9.55549,13.684797,21.27123,18.143673,8.54585,17.768711,17.131601
male,angry,-484.61078,58.158073,-10.684373,6.499304,0.9555523,-4.4078264,-14.160774,-13.4748,-8.97241,-8.471829,-6.402417,-4.4927664,-3.196228,-4.9154854,-9.313441,-1.972661,-2.0603454,-1.8950609,-0.5258699,-2.453151,170.1501,55.85414,27.236542,25.050734,22.088633,14.484167,15.603666,12.233278,8.831152,14.731988,10.067296,9.716429,6.83963,10.383514,10.69725,7.796094,11.568605,8.932027,7.8107104,8.87172,-213.76747,175.245,57.131256,77.79208,48.949055,18.872698,23.117655,8.744289,15.887228,29.855568,18.174995,14.06378,10.119927,19.881657,13.0299015,13.525423,25.574955,17.64027,23.666279,13.933071
male,happy,-501.41504,60.548767,-11.125348,9.911538,5.790588,-9.850237,-6.3869743,-7.4223495,-13.895754,0.70180154,-4.6989193,-7.7273793,-0.6815579,-3.9489331,-3.4372888,-3.5798347,-6.6202617,-2.0611088,-2.64505,-4.065043,179.51695,73.19263,30.53258,20.491106,14.708111,25.622313,14.349224,16.664553,21.719791,8.952733,11.672037,11.969063,7.00006,10.220783,7.6097164,6.806976,9.695527,5.948195,5.5640674,6.9321,-214.78821,215.19113,54.73918,61.078854,46.63668,36.22859,23.529202,33.211727,9.85882,24.579386,19.647808,6.26019,13.888449,10.640327,11.366014,6.355943,4.9966335,11.180994,7.0990615,8.927219
male,sad,-677.95807,60.66542,8.309715,15.885356,8.442338,2.6327078,-6.572648,-3.8216531,-0.53043115,-1.337576,1.083158,-2.3469512,2.5996008,-0.07307135,0.29735473,3.4854705,-4.52112,0.7959145,0.6426101,-1.1128738,151.67203,67.07524,17.132044,25.017128,15.1174965,11.972627,16.200617,13.168924,12.302065,9.704583,8.0819235,9.697943,8.293466,7.9353976,7.8784266,6.142284,9.804221,5.2314224,5.413254,5.5921774,-428.32043,220.43921,64.43381,83.316826,46.66925,29.245262,26.909298,14.582045,18.434904,16.523676,20.791412,11.1731,22.153074,16.490814,27.120771,20.53048,11.601957,11.010998,11.56185,14.688134
male,happy,-664.61725,76.90651,1.4158583,15.875766,19.00173,0.3634812,-4.1466713,-4.084272,-2.4926193,3.297564,-2.0252247,-1.6971812,-1.0314847,3.0947497,-1.102661,0.9845897,0.97731525,0.45876557,-4.410006,3.2946718,177.44296,67.3098,29.676556,17.537817,17.803087,21.703587,13.917261,12.517647,13.421932,7.6896915,9.400035,9.622207,8.7036085,8.8633,8.967268,7.6053405,6.7543488,5.4558153,9.674128,4.9860783,-375.16684,213.17604,76.09042,75.73842,76.10942,38.202644,16.052475,19.08969,16.725729,20.54643,10.829378,15.447974,15.786714,31.12804,11.417854,15.884217,14.822943,11.080134,8.667973,19.605055
female,calm,-671.4864,47.20545,5.685897,6.5903864,-1.1452739,-10.666016,-13.595358,-5.9500065,-6.684455,-1.022937,-10.631811,-4.8455358,-1.3466123,-7.259523,-3.3911433,-4.7420897,-5.596021,-3.229782,-7.0122585,-3.1256344,162.20575,66.10922,25.960798,22.487373,16.704874,18.569065,19.165354,11.064435,14.127366,9.860401,11.358944,8.057612,5.104981,9.496982,6.088797,7.4806023,5.699526,6.7197943,9.332895,6.547087,-387.70944,186.64566,86.72864,66.72215,37.128986,12.531741,24.38533,21.363125,29.185879,31.940218,4.011801,15.419125,10.827236,13.230577,7.6424246,9.032036,0.89115256,20.116753,10.271776,15.562096
female,fear,-416.50098,6.6681933,-17.380903,0.7678316,-5.946579,-3.8148627,-6.4221606,-17.368046,-6.747866,1.141489,-2.32648,-0.10881132,9.668006,20.83719,3.4468179,-1.5791548,-3.77567,2.9326453,2.3436632,0.45502758,156.972,28.83388,25.707153,21.810032,15.293035,18.989021,12.978581,16.09058,11.906996,11.543208,13.324392,19.74197,16.988276,20.114758,12.281836,16.227211,15.680232,12.257598,7.5027943,9.233016,-163.72458,106.55893,31.216167,50.42443,20.599754,38.50525,27.457592,15.205135,19.67559,23.80432,29.40078,58.08503,66.10774,81.79616,63.372856,53.337494,66.35041,65.61115,19.535557,30.285357
male,surprise,-553.19366,41.932564,-5.2114606,7.3127418,0.06964396,-3.3563771,-6.6405888,-7.5790644,-11.458307,-6.6911645,-1.2373774,-6.6593413,-1.9200143,-3.3397613,-6.672226,-0.7368461,-8.146629,-5.072719,-2.7859106,-4.3866024,192.50659,52.773323,19.943584,17.567448,20.123878,14.011784,13.813928,13.925951,16.6214,12.088518,7.1390977,12.347091,8.009332,7.897433,10.308274,5.4150305,12.41167,8.439966,6.758511,8.025556,-238.36844,158.48694,70.46213,53.399338,35.17652,30.944727,22.80265,20.229916,5.8737745,15.741198,16.54437,11.596103,21.157274,11.086987,7.0561457,12.372293,7.162736,8.687802,8.182448,17.07204
female,disgust,-538.601,32.994755,-10.199847,-9.196613,-13.171096,-7.606028,-9.206811,-15.677617,-12.207045,-3.9025764,-6.874881,-9.534216,-7.6598353,-5.295671,-10.098429,-7.29514,-4.4075093,1.2560558,-1.8397089,3.643692,186.3327,52.703888,30.023235,25.159208,22.686577,21.158304,15.750772,16.737898,13.090047,11.345723,10.42747,11.560435,9.46948,10.012044,10.963327,12.149694,14.636522,16.851793,14.307556,14.609975,-268.2148,164.321,72.128815,60.854866,24.4063,26.776087,17.719751,13.836763,9.573584,19.153053,11.198383,23.560616,5.672904,14.985985,21.458345,46.299248,52.09576,60.496025,59.964386,56.219566
